Instructor,Course,Semester,Course_Grade,Pre,Pre %,Post,Post %,% Change,%_Possible_Change,Normalized_Gain
H,Bio 1530,2019_Fall,54.00,11,26,12,29,2,74,0.03
H,Bio 1530,2019_Fall,53.00,10,24,17,40,17,76,0.22
H,Bio 1530,2019_Fall,53.00,11,26,13,31,5,74,0.06
H,Bio 1530,2019_Fall,52.00,12,29,15,36,7,71,0.10
H,Bio 1530,2019_Fall,50.00,12,29,12,29,0,71,0.00
H,Bio 1530,2019_Fall,47.00,7,17,14,33,17,83,0.20
H,Bio 1530,2019_Fall,47.00,14,33,11,26,-7,67,0.00
H,Bio 1530,2019_Fall,46.00,10,24,13,31,7,76,0.09
H,Bio 1530,2019_Fall,46.00,13,31,10,24,-7,69,0.00
H,Bio 1530,2019_Fall,45.00,10,24,12,29,5,76,0.06
H,Bio 1530,2019_Fall,44.00,6,14,12,29,14,86,0.17
H,Bio 1530,2019_Fall,44.00,10,24,12,29,5,76,0.06
H,Bio 1530,2019_Fall,44.00,14,33,8,19,-14,67,0.00
H,Bio 1530,2019_Fall,43.00,13,31,20,48,17,69,0.24
H,Bio 1530,2019_Fall,40.00,16,38,11,26,-12,62,0.00
H,Bio 1530,2019_Fall,40.00,10,24,9,21,-2,76,0.00
H,Bio 1530,2019_Fall,39.00,12,29,10,24,-5,71,0.00
H,Bio 1530,2019_Fall,37.00,4,10,10,24,14,90,0.16
H,Bio 1530,2019_Spring,100.00,13,31,39,93,62,69,0.90
H,Bio 1530,2019_Spring,93.00,13,31,21,50,19,69,0.28
H,Bio 1530,2019_Spring,91.00,8,19,33,79,60,81,0.74
H,Bio 1530,2019_Spring,84.00,12,29,21,50,21,71,0.30
H,Bio 1530,2019_Spring,83.00,9,21,20,48,26,79,0.33
H,Bio 1530,2019_Spring,80.00,13,31,20,48,17,69,0.24
H,Bio 1530,2019_Spring,79.00,9,21,15,36,14,79,0.18
H,Bio 1530,2019_Spring,78.00,12,29,25,60,31,71,0.43
H,Bio 1530,2019_Spring,78.00,22,52,15,36,-17,48,0.00
H,Bio 1530,2019_Spring,77.00,15,36,25,60,24,64,0.37
H,Bio 1530,2019_Spring,77.00,12,29,9,21,-7,71,0.00
H,Bio 1530,2019_Spring,76.00,19,45,26,62,17,55,0.30
H,Bio 1530,2019_Spring,73.00,20,48,16,38,-10,52,0.00
H,Bio 1530,2019_Spring,70.00,11,26,18,43,17,74,0.23
H,Bio 1530,2019_Spring,68.00,10,24,22,52,29,76,0.38
H,Bio 1530,2019_Spring,67.00,7,17,16,38,21,83,0.26
H,Bio 1530,2019_Spring,67.00,9,21,16,38,17,79,0.21
H,Bio 1530,2019_Spring,65.00,10,24,12,29,5,76,0.06
H,Bio 1530,2019_Spring,65.00,13,31,10,24,-7,69,0.00
H,Bio 1530,2019_Spring,63.00,13,31,15,36,5,69,0.07
H,Bio 1530,2019_Spring,60.00,13,31,24,57,26,69,0.38
H,Bio 1530,2019_Spring,60.00,12,29,14,33,5,71,0.07
H,Bio 1530,2019_Spring,59.00,10,24,20,48,24,76,0.31
H,Bio 1530,2019_Spring,57.00,11,26,15,36,10,74,0.13
H,Bio 1530,2019_Spring,41.00,10,24,9,21,-2,76,0.00
H,Bio 1530,2019_SU,94.00,12,29,27,64,36,71,0.50
H,Bio 1530,2019_SU,93.00,17,40,16,38,-2,60,0.00
H,Bio 1530,2019_SU,90.00,20,48,24,57,10,52,0.18
H,Bio 1530,2019_SU,83.00,10,24,16,38,14,76,0.19
H,Bio 1530,2019_SU,79.00,13,31,21,50,19,69,0.28
H,Bio 1530,2019_SU,75.00,15,36,17,40,5,64,0.07
H,Bio 1530,2019_SU,68.00,12,29,20,48,19,71,0.27
H,Bio 1530,2019_SU,57.00,15,36,14,33,-2,64,0.00
H,Bio 1530,2022_Fall,100.00,16,38,30,71,33,62,0.50
H,Bio 1530,2022_Fall,94.00,13,31,23,55,24,69,0.30
H,Bio 1530,2022_Fall,93.00,13,31,20,48,17,69,0.20
H,Bio 1530,2022_Fall,87.00,12,29,18,43,14,71,0.20
H,Bio 1530,2022_Fall,86.00,11,26,19,45,19,74,0.30
H,Bio 1530,2022_Fall,86.00,11,26,22,52,26,74,0.40
H,Bio 1530,2022_Fall,85.00,10,24,19,45,21,76,0.30
H,Bio 1530,2022_Fall,84.00,21,50,24,57,7,50,0.10
H,Bio 1530,2022_Fall,84.00,16,38,23,55,17,62,0.30
H,Bio 1530,2022_Fall,84.00,12,29,23,55,26,71,0.40
H,Bio 1530,2022_Fall,83.00,14,33,21,50,17,67,0.30
H,Bio 1530,2022_Fall,81.00,12,29,15,36,7,71,0.10
H,Bio 1530,2022_Fall,80.00,19,45,24,57,12,55,0.20
H,Bio 1530,2022_Fall,79.00,13,31,16,38,7,69,0.10
H,Bio 1530,2022_Fall,77.00,14,33,18,43,10,67,0.10
H,Bio 1530,2022_Fall,74.00,15,36,18,43,7,64,0.10
H,Bio 1530,2022_Fall,74.00,13,31,17,41,10,69,0.10
H,Bio 1530,2022_Fall,74.00,13,31,16,38,7,69,0.10
H,Bio 1530,2022_Fall,74.00,13,31,16,38,7,69,0.10
H,Bio 1530,2022_Fall,73.00,13,31,13,31,0,69,0.00
H,Bio 1530,2022_Fall,73.00,18,43,11,26,0,57,0.00
H,Bio 1530,2022_Fall,66.00,11,26,16,38,12,74,0.20
H,Bio 1530,2022_Fall,66.00,11,26,9,21,0,74,0.00
H,Bio 1530,2022_Fall,65.00,11,26,10,24,0,74,0.00
H,Bio 1530,2022_Fall,65.00,9,21,13,31,10,79,0.10
H,Bio 1530,2022_Fall,64.00,9,21,16,38,17,79,0.20
H,Bio 1530,2022_Fall,64.00,10,24,13,31,7,76,0.10
H,Bio 1530,2022_Fall,62.00,14,33,14,33,0,67,0.00
H,Bio 1530,2022_Fall,62.00,11,26,12,29,2,74,0.00
H,Bio 1530,2022_Fall,61.00,9,21,14,33,12,79,0.20
H,Bio 1530,2022_Fall,60.00,10,24,16,38,14,76,0.20
H,Bio 1530,2022_Fall,55.00,11,26,15,36,10,74,0.10
H,Bio 1530,2022_Fall,53.00,12,29,11,26,0,71,0.00
H,Bio 1530,2022_Fall,48.00,10,24,10,24,0,76,0.00
H,Bio 1530,2022_Fall,44.00,6,14,10,24,10,86,0.10
I,Bio 1530,2017_Spring,89.94,14,28,26,52,24,72,0.33
I,Bio 1530,2017_Spring,86.72,15,30,18,36,6,70,0.09
I,Bio 1530,2017_Spring,83.31,9,18,15,30,12,82,0.15
I,Bio 1530,2017_Spring,80.90,13,26,24,48,22,74,0.30
I,Bio 1530,2017_Spring,79.77,17,34,14,28,-6,66,0.00
I,Bio 1530,2017_Spring,78.95,10,20,19,38,18,80,0.23
I,Bio 1530,2017_Spring,76.78,7,14,14,28,14,86,0.16
I,Bio 1530,2017_Spring,75.93,11,22,18,36,14,78,0.18
I,Bio 1530,2017_Spring,74.77,9,18,26,52,34,82,0.41
I,Bio 1530,2017_Spring,73.98,14,28,18,36,8,72,0.11
I,Bio 1530,2017_Spring,73.73,15,30,11,22,-8,70,0.00
I,Bio 1530,2017_Spring,73.45,7,14,21,42,28,86,0.33
I,Bio 1530,2017_Spring,72.77,9,18,15,30,12,82,0.15
I,Bio 1530,2017_Spring,70.83,12,24,16,32,8,76,0.11
I,Bio 1530,2017_Spring,70.83,26,52,19,38,-14,48,0.00
I,Bio 1530,2017_Spring,70.76,15,30,16,32,2,70,0.03
I,Bio 1530,2017_Spring,70.63,4,8,20,40,32,92,0.35
I,Bio 1530,2017_Spring,70.56,12,24,18,36,12,76,0.16
I,Bio 1530,2017_Spring,67.74,10,20,9,18,-2,80,0.00
I,Bio 1530,2017_Spring,66.67,17,34,10,20,-14,66,0.00
I,Bio 1530,2017_Spring,63.90,9,18,11,22,4,82,0.05
I,Bio 1530,2017_Spring,61.44,12,24,16,32,8,76,0.11
I,Bio 1530,2017_Spring,53.22,5,10,6,12,2,90,0.02
I,Bio 1530,2017_Spring,51.81,10,20,9,18,-2,80,0.00
I,Bio 1530,2017_Spring,51.41,16,32,12,24,-8,68,0.00
I,Bio 1530,2017_Spring,51.05,12,24,12,24,0,76,0.00
J,Bio 1530,2014_Fall,92.00,17,34,26,52,18,66,0.27
J,Bio 1530,2014_Fall,92.00,13,26,23,46,20,74,0.27
J,Bio 1530,2014_Fall,92.00,14,28,22,44,16,72,0.22
J,Bio 1530,2014_Fall,92.00,28,56,30,60,4,44,0.09
J,Bio 1530,2014_Fall,92.00,15,30,15,30,0,70,0.00
J,Bio 1530,2014_Fall,92.00,30,60,30,60,0,40,0.00
J,Bio 1530,2014_Fall,88.00,15,30,23,46,16,70,0.23
J,Bio 1530,2014_Fall,88.00,9,18,15,30,12,82,0.15
J,Bio 1530,2014_Fall,88.00,13,26,15,30,4,74,0.05
J,Bio 1530,2014_Fall,88.00,17,34,18,36,2,66,0.03
J,Bio 1530,2014_Fall,88.00,15,30,16,32,2,70,0.03
J,Bio 1530,2014_Fall,85.00,12,24,21,42,18,76,0.24
J,Bio 1530,2014_Fall,85.00,11,22,18,36,14,78,0.18
J,Bio 1530,2014_Fall,85.00,10,20,11,22,2,80,0.03
J,Bio 1530,2014_Fall,82.00,20,40,22,44,4,60,0.07
J,Bio 1530,2014_Fall,82.00,16,32,18,36,4,68,0.06
J,Bio 1530,2014_Fall,82.00,16,32,17,34,2,68,0.03
J,Bio 1530,2014_Fall,78.00,16,32,19,38,6,68,0.09
J,Bio 1530,2014_Fall,78.00,13,26,16,32,6,74,0.08
J,Bio 1530,2014_Fall,78.00,11,22,10,20,-2,78,0.00
J,Bio 1530,2014_Fall,75.00,11,22,21,42,20,78,0.26
J,Bio 1530,2014_Fall,75.00,10,20,18,36,16,80,0.20
J,Bio 1530,2014_Fall,75.00,14,28,19,38,10,72,0.14
J,Bio 1530,2014_Fall,75.00,15,30,19,38,8,70,0.11
J,Bio 1530,2014_Fall,75.00,11,22,13,26,4,78,0.05
J,Bio 1530,2014_Fall,75.00,11,22,8,16,-6,78,0.00
J,Bio 1530,2014_Fall,75.00,11,22,11,22,0,78,0.00
J,Bio 1530,2014_Fall,75.00,12,24,12,24,0,76,0.00
J,Bio 1530,2014_Fall,75.00,14,28,14,28,0,72,0.00
J,Bio 1530,2014_Fall,72.00,8,16,16,32,16,84,0.19
J,Bio 1530,2014_Fall,72.00,14,28,20,40,12,72,0.17
J,Bio 1530,2014_Fall,72.00,8,16,14,28,12,84,0.14
J,Bio 1530,2014_Fall,72.00,14,28,17,34,6,72,0.08
J,Bio 1530,2014_Fall,72.00,13,26,15,30,4,74,0.05
J,Bio 1530,2014_Fall,72.00,11,22,11,22,0,78,0.00
J,Bio 1530,2014_Fall,68.00,8,16,17,34,18,84,0.21
J,Bio 1530,2014_Fall,68.00,9,18,15,30,12,82,0.15
J,Bio 1530,2014_Fall,65.00,14,28,20,40,12,72,0.17
J,Bio 1530,2014_Fall,65.00,8,16,13,26,10,84,0.12
J,Bio 1530,2014_Fall,65.00,16,32,17,34,2,68,0.03
J,Bio 1530,2014_Fall,65.00,15,30,16,32,2,70,0.03
J,Bio 1530,2014_Fall,65.00,10,20,11,22,2,80,0.03
J,Bio 1530,2014_Fall,65.00,11,22,9,18,-4,78,0.00
J,Bio 1530,2014_Fall,65.00,14,28,14,28,0,72,0.00
J,Bio 1530,2014_Fall,62.00,9,18,11,22,4,82,0.05
J,Bio 1530,2014_Fall,62.00,11,22,12,24,2,78,0.03
J,Bio 1530,2014_Fall,62.00,16,32,15,30,-2,68,0.00
J,Bio 1530,2014_Fall,55.00,10,20,15,30,10,80,0.13
J,Bio 1530,2014_Fall,55.00,12,24,15,30,6,76,0.08
J,Bio 1530,2014_Fall,55.00,15,30,16,32,2,70,0.03
J,Bio 1530,2014_Fall,55.00,16,32,15,30,-2,68,0.00
J,Bio 1530,2015_Spring,95.60,16,32,19,38,6,68,0.09
J,Bio 1530,2015_Spring,93.10,9,18,22,44,26,82,0.32
J,Bio 1530,2015_Spring,92.50,14,28,17,34,6,72,0.08
J,Bio 1530,2015_Spring,92.30,12,24,20,40,16,76,0.21
J,Bio 1530,2015_Spring,91.10,17,34,20,40,6,66,0.09
J,Bio 1530,2015_Spring,90.80,13,26,17,34,8,74,0.11
J,Bio 1530,2015_Spring,90.30,15,30,17,34,4,70,0.06
J,Bio 1530,2015_Spring,89.90,16,32,20,40,8,68,0.12
J,Bio 1530,2015_Spring,88.20,12,24,18,36,12,76,0.16
J,Bio 1530,2015_Spring,87.40,12,24,14,28,4,76,0.05
J,Bio 1530,2015_Spring,86.80,10,20,23,46,26,80,0.33
J,Bio 1530,2015_Spring,86.80,11,22,22,44,22,78,0.28
J,Bio 1530,2015_Spring,86.60,12,24,14,28,4,76,0.05
J,Bio 1530,2015_Spring,86.10,13,26,10,20,-6,74,0.00
J,Bio 1530,2015_Spring,85.50,19,38,19,38,0,62,0.00
J,Bio 1530,2015_Spring,84.80,11,22,15,30,8,78,0.10
J,Bio 1530,2015_Spring,83.40,12,24,12,24,0,76,0.00
J,Bio 1530,2015_Spring,82.40,14,28,17,34,6,72,0.08
J,Bio 1530,2015_Spring,79.70,16,32,18,36,4,68,0.06
J,Bio 1530,2015_Spring,79.50,8,16,20,40,24,84,0.29
J,Bio 1530,2015_Spring,79.00,13,26,18,36,10,74,0.14
J,Bio 1530,2015_Spring,78.40,9,18,11,22,4,82,0.05
J,Bio 1530,2015_Spring,78.20,13,26,20,40,14,74,0.19
J,Bio 1530,2015_Spring,76.00,12,24,18,36,12,76,0.16
J,Bio 1530,2015_Spring,74.80,13,26,16,32,6,74,0.08
J,Bio 1530,2015_Spring,74.50,7,14,16,32,18,86,0.21
J,Bio 1530,2015_Spring,73.40,12,24,17,34,10,76,0.13
J,Bio 1530,2015_Spring,73.40,12,24,15,30,6,76,0.08
J,Bio 1530,2015_Spring,73.30,10,20,9,18,-2,80,0.00
J,Bio 1530,2015_Spring,72.80,14,28,18,36,8,72,0.11
J,Bio 1530,2015_Spring,72.80,10,20,10,20,0,80,0.00
J,Bio 1530,2015_Spring,72.30,13,26,14,28,2,74,0.03
J,Bio 1530,2015_Spring,72.20,17,34,16,32,-2,66,0.00
J,Bio 1530,2015_Spring,72.00,9,18,16,32,14,82,0.17
J,Bio 1530,2015_Spring,72.00,16,32,18,36,4,68,0.06
J,Bio 1530,2015_Spring,71.70,12,24,20,40,16,76,0.21
J,Bio 1530,2015_Spring,71.60,11,22,9,18,-4,78,0.00
J,Bio 1530,2015_Spring,71.50,12,24,14,28,4,76,0.05
J,Bio 1530,2015_Spring,69.20,7,14,13,26,12,86,0.14
J,Bio 1530,2015_Spring,69.20,22,44,25,50,6,56,0.11
J,Bio 1530,2015_Spring,68.20,15,30,25,50,20,70,0.29
J,Bio 1530,2015_Spring,67.30,9,18,11,22,4,82,0.05
J,Bio 1530,2015_Spring,67.10,15,30,13,26,-4,70,0.00
J,Bio 1530,2015_Spring,66.40,10,20,13,26,6,80,0.08
J,Bio 1530,2015_Spring,64.80,16,32,18,36,4,68,0.06
J,Bio 1530,2015_Spring,63.50,9,18,9,18,0,82,0.00
J,Bio 1530,2015_Spring,60.20,19,38,14,28,-10,62,0.00
J,Bio 1530,2015_Spring,59.40,12,24,16,32,8,76,0.11
J,Bio 1530,2015_Spring,59.00,8,16,17,34,18,84,0.21
J,Bio 1530,2015_Spring,54.40,11,22,12,24,2,78,0.03
J,Bio 1530,2015_Spring,49.40,10,20,11,22,2,80,0.03
B,Sci 1420,2012_Fall,72.00,20,40,14,28,-12,60,0.00
B,Sci 1420,2012_Fall,65.00,28,56,24,48,-8,44,0.00
B,Sci 1420,2012_Fall,68.00,23,46,20,40,-6,54,0.00
B,Sci 1420,2012_Fall,72.00,19,38,19,38,0,62,0.00
B,Sci 1420,2012_Fall,78.00,16,32,20,40,8,68,0.12
B,Sci 1420,2012_Fall,75.00,18,36,22,44,8,64,0.13
B,Sci 1420,2012_Fall,75.00,18,36,23,46,10,64,0.16
B,Sci 1420,2012_Fall,65.00,23,46,28,56,10,54,0.19
B,Sci 1420,2012_Fall,75.00,18,36,25,50,14,64,0.22
B,Sci 1420,2012_Fall,85.00,14,28,22,44,16,72,0.22
B,Sci 1420,2012_Fall,85.00,14,28,22,44,16,72,0.22
B,Sci 1420,2012_Fall,75.00,18,36,26,52,16,64,0.25
B,Sci 1420,2012_Fall,85.00,15,30,25,50,20,70,0.29
B,Sci 1420,2012_Fall,85.00,14,28,25,50,22,72,0.31
B,Sci 1420,2012_Fall,92.00,11,22,23,46,24,78,0.31
B,Sci 1420,2012_Fall,72.00,21,42,30,60,18,58,0.31
B,Sci 1420,2012_Fall,78.00,16,32,27,54,22,68,0.32
B,Sci 1420,2012_Fall,82.00,16,32,28,56,24,68,0.35
B,Sci 1420,2012_Fall,78.00,17,34,29,58,24,66,0.36
B,Sci 1420,2012_Fall,95.00,9,18,24,48,30,82,0.37
B,Sci 1420,2012_Fall,85.00,15,30,30,60,30,70,0.43
B,Sci 1420,2012_Fall,95.00,9,18,27,54,36,82,0.44
B,Sci 1420,2013_Spring,85.00,34,68,32,64,-4,32,0.00
B,Sci 1420,2013_Spring,75.00,30,60,28,56,-4,40,0.00
B,Sci 1420,2013_Spring,72.00,23,46,21,42,-4,54,0.00
B,Sci 1420,2013_Spring,85.00,30,60,29,58,-2,40,0.00
B,Sci 1420,2013_Spring,85.00,23,46,23,46,0,54,0.00
B,Sci 1420,2013_Spring,85.00,24,48,24,48,0,52,0.00
B,Sci 1420,2013_Spring,72.00,15,30,16,32,2,70,0.03
B,Sci 1420,2013_Spring,88.00,28,56,30,60,4,44,0.09
B,Sci 1420,2013_Spring,72.00,19,38,23,46,8,62,0.13
B,Sci 1420,2013_Spring,72.00,19,38,23,46,8,62,0.13
B,Sci 1420,2013_Spring,85.00,26,52,30,60,8,48,0.17
B,Sci 1420,2013_Spring,72.00,28,56,32,64,8,44,0.18
B,Sci 1420,2013_Spring,82.00,29,58,33,66,8,42,0.19
B,Sci 1420,2013_Spring,82.00,19,38,25,50,12,62,0.19
B,Sci 1420,2013_Spring,75.00,19,38,27,54,16,62,0.26
B,Sci 1420,2013_Spring,85.00,29,58,35,70,12,42,0.29
B,Sci 1420,2013_Spring,78.00,21,42,30,60,18,58,0.31
B,Sci 1420,2013_Spring,92.00,18,36,31,62,26,64,0.41
B,Sci 1420,2013_Spring,95.00,24,48,35,70,22,52,0.42
B,Sci 1420,2015_SU,85.00,14,28,9,18,-10,72,0.00
B,Sci 1420,2015_SU,95.00,25,50,22,44,-6,50,0.00
B,Sci 1420,2015_SU,62.00,14,28,11,22,-6,72,0.00
B,Sci 1420,2015_SU,92.00,21,42,20,40,-2,58,0.00
B,Sci 1420,2015_SU,68.00,26,52,26,52,0,48,0.00
B,Sci 1420,2015_SU,72.00,14,28,14,28,0,72,0.00
B,Sci 1420,2015_SU,85.00,13,26,13,26,0,74,0.00
B,Sci 1420,2015_SU,88.00,14,28,14,28,0,72,0.00
B,Sci 1420,2015_SU,75.00,13,26,14,28,2,74,0.03
B,Sci 1420,2015_SU,95.00,22,44,23,46,2,56,0.04
B,Sci 1420,2015_SU,72.00,10,20,12,24,4,80,0.05
B,Sci 1420,2015_SU,95.00,30,60,31,62,2,40,0.05
B,Sci 1420,2015_SU,82.00,13,26,15,30,4,74,0.05
B,Sci 1420,2015_SU,85.00,22,44,24,48,4,56,0.07
B,Sci 1420,2015_SU,85.00,15,30,21,42,12,70,0.17
B,Sci 1420,2015_SU,95.00,27,54,31,62,8,46,0.17
B,Sci 1420,2015_SU,95.00,25,50,30,60,10,50,0.20
B,Sci 1420,2015_SU,92.00,14,28,22,44,16,72,0.22
B,Sci 1420,2015_SU,78.00,13,26,22,44,18,74,0.24
B,Sci 1420,2016_Spring,64.00,20,40,15,30,-10,60,0.00
B,Sci 1420,2016_Spring,88.00,22,44,18,36,-8,56,0.00
B,Sci 1420,2016_Spring,76.00,18,36,14,28,-8,64,0.00
B,Sci 1420,2016_Spring,83.00,26,52,23,46,-6,48,0.00
B,Sci 1420,2016_Spring,70.00,22,44,19,38,-6,56,0.00
B,Sci 1420,2016_Spring,73.00,22,44,19,38,-6,56,0.00
B,Sci 1420,2016_Spring,90.00,27,54,25,50,-4,46,0.00
B,Sci 1420,2016_Spring,81.00,18,36,16,32,-4,64,0.00
B,Sci 1420,2016_Spring,89.00,20,40,19,38,-2,60,0.00
B,Sci 1420,2016_Spring,68.00,19,38,18,36,-2,62,0.00
B,Sci 1420,2016_Spring,79.00,11,22,10,20,-2,78,0.00
B,Sci 1420,2016_Spring,77.00,22,44,22,44,0,56,0.00
B,Sci 1420,2016_Spring,86.00,19,38,19,38,0,62,0.00
B,Sci 1420,2016_Spring,69.00,17,34,18,36,2,66,0.03
B,Sci 1420,2016_Spring,60.00,19,38,20,40,2,62,0.03
B,Sci 1420,2016_Spring,81.00,21,42,22,44,2,58,0.03
B,Sci 1420,2016_Spring,89.00,21,42,22,44,2,58,0.03
B,Sci 1420,2016_Spring,81.00,23,46,24,48,2,54,0.04
B,Sci 1420,2016_Spring,92.00,27,54,28,56,2,46,0.04
B,Sci 1420,2016_Spring,66.00,14,28,16,32,4,72,0.06
B,Sci 1420,2016_Spring,76.00,20,40,22,44,4,60,0.07
B,Sci 1420,2016_Spring,90.00,20,40,22,44,4,60,0.07
B,Sci 1420,2016_Spring,77.00,22,44,24,48,4,56,0.07
B,Sci 1420,2016_Spring,82.00,23,46,25,50,4,54,0.07
B,Sci 1420,2016_Spring,88.00,23,46,25,50,4,54,0.07
B,Sci 1420,2016_Spring,90.00,23,46,25,50,4,54,0.07
B,Sci 1420,2016_Spring,72.00,13,26,16,32,6,74,0.08
B,Sci 1420,2016_Spring,71.00,16,32,19,38,6,68,0.09
B,Sci 1420,2016_Spring,85.00,17,34,20,40,6,66,0.09
B,Sci 1420,2016_Spring,89.00,20,40,23,46,6,60,0.10
B,Sci 1420,2016_Spring,65.00,13,26,17,34,8,74,0.11
B,Sci 1420,2016_Spring,73.00,25,50,28,56,6,50,0.12
B,Sci 1420,2016_Spring,87.00,18,36,22,44,8,64,0.13
B,Sci 1420,2016_Spring,81.00,13,26,18,36,10,74,0.14
B,Sci 1420,2016_Spring,87.00,14,28,19,38,10,72,0.14
B,Sci 1420,2016_Spring,73.00,15,30,20,40,10,70,0.14
B,Sci 1420,2016_Spring,60.00,16,32,21,42,10,68,0.15
B,Sci 1420,2016_Spring,66.00,16,32,21,42,10,68,0.15
B,Sci 1420,2016_Spring,82.00,24,48,28,56,8,52,0.15
B,Sci 1420,2016_Spring,90.00,18,36,23,46,10,64,0.16
B,Sci 1420,2016_Spring,86.00,12,24,18,36,12,76,0.16
B,Sci 1420,2016_Spring,70.00,14,28,20,40,12,72,0.17
B,Sci 1420,2016_Spring,78.00,14,28,20,40,12,72,0.17
B,Sci 1420,2016_Spring,80.00,21,42,26,52,10,58,0.17
B,Sci 1420,2016_Spring,83.00,22,44,27,54,10,56,0.18
B,Sci 1420,2016_Spring,87.00,22,44,27,54,10,56,0.18
B,Sci 1420,2016_Spring,89.00,21,42,27,54,12,58,0.21
B,Sci 1420,2016_Spring,89.00,27,54,32,64,10,46,0.22
B,Sci 1420,2016_Spring,88.00,23,46,29,58,12,54,0.22
B,Sci 1420,2016_Spring,90.00,19,38,26,52,14,62,0.23
B,Sci 1420,2016_Spring,99.00,29,58,34,68,10,42,0.24
B,Sci 1420,2016_Spring,65.00,15,30,26,52,22,70,0.31
B,Sci 1420,2016_Spring,79.00,23,46,32,64,18,54,0.33
B,Sci 1420,2016_Spring,84.00,15,30,27,54,24,70,0.34
B,Sci 1420,2016_Spring,98.00,18,36,30,60,24,64,0.38
B,Sci 1420,2016_SU,83.00,14,28,9,18,-10,72,0.00
B,Sci 1420,2016_SU,97.00,25,50,22,44,-6,50,0.00
B,Sci 1420,2016_SU,60.00,14,28,11,22,-6,72,0.00
B,Sci 1420,2016_SU,91.00,21,42,20,40,-2,58,0.00
B,Sci 1420,2016_SU,67.00,26,52,26,52,0,48,0.00
B,Sci 1420,2016_SU,70.00,14,28,14,28,0,72,0.00
B,Sci 1420,2016_SU,87.00,13,26,13,26,0,74,0.00
B,Sci 1420,2016_SU,88.00,14,28,14,28,0,72,0.00
B,Sci 1420,2016_SU,73.00,13,26,14,28,2,74,0.03
B,Sci 1420,2016_SU,93.00,22,44,23,46,2,56,0.04
B,Sci 1420,2016_SU,70.00,10,20,12,24,4,80,0.05
B,Sci 1420,2016_SU,93.00,30,60,31,62,2,40,0.05
B,Sci 1420,2016_SU,82.00,13,26,15,30,4,74,0.05
B,Sci 1420,2016_SU,83.00,22,44,24,48,4,56,0.07
B,Sci 1420,2016_SU,83.00,15,30,21,42,12,70,0.17
B,Sci 1420,2016_SU,98.00,27,54,31,62,8,46,0.17
B,Sci 1420,2016_SU,98.00,25,50,30,60,10,50,0.20
B,Sci 1420,2016_SU,90.00,14,28,22,44,16,72,0.22
B,Sci 1420,2016_SU,79.00,13,26,22,44,18,74,0.24
B,Sci 1420,2017_SU,66.00,27,54,22,44,-10,46,0.00
B,Sci 1420,2017_SU,79.00,24,48,20,40,-8,52,0.00
B,Sci 1420,2017_SU,63.00,15,30,12,24,-6,70,0.00
B,Sci 1420,2017_SU,73.00,26,52,24,48,-4,48,0.00
B,Sci 1420,2017_SU,75.00,25,50,25,50,0,50,0.00
B,Sci 1420,2017_SU,77.00,10,20,10,20,0,80,0.00
B,Sci 1420,2017_SU,80.00,25,50,25,50,0,50,0.00
B,Sci 1420,2017_SU,65.00,12,24,19,38,14,76,0.18
B,Sci 1420,2017_SU,79.00,23,46,28,56,10,54,0.19
B,Sci 1420,2017_SU,88.00,24,48,30,60,12,52,0.23
B,Sci 1420,2017_SU,56.00,20,40,27,54,14,60,0.23
B,Sci 1420,2017_SU,90.00,20,40,27,54,14,60,0.23
B,Sci 1420,2017_SU,94.00,25,50,33,66,16,50,0.32
B,Sci 1420,2017_SU,90.00,16,32,27,54,22,68,0.32
B,Sci 1420,2017_SU,93.00,24,48,33,66,18,52,0.35
B,Sci 1420,2017_SU,87.00,16,32,28,56,24,68,0.35
B,Sci 1420,2017_SU,98.00,26,52,35,70,18,48,0.38
B,Sci 1420,2017_SU,93.00,24,48,35,70,22,52,0.42
